TRFL #9003039710LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,17-Dec-2016 18:44:54,0                 
Time,Ampl
-1.2500155e-005,2.06612
-1.2499955e-005,2.07111
-1.2499755e-005,2.07161
-1.2499555e-005,2.07235
-1.2499355e-005,2.07585
-1.2499155e-005,2.07736
-1.2498955e-005,2.0728
-1.2498755e-005,2.06807
-1.2498555e-005,2.06978
-1.2498355e-005,2.07249
-1.2498155e-005,2.06829
-1.2497955e-005,2.06154
-1.2497755e-005,2.06137
-1.2497555e-005,2.06691
-1.2497355e-005,2.06976
-1.2497155e-005,2.06655
-1.2496955e-005,2.06239
-1.2496755e-005,2.06166
-1.2496555e-005,2.06501
-1.2496355e-005,2.07121
-1.2496155e-005,2.07375
-1.2495955e-005,2.06974
-1.2495755e-005,2.06655
-1.2495555e-005,2.06752
-1.2495355e-005,2.0689
-1.2495155e-005,2.07
-1.2494955e-005,2.06992
-1.2494755e-005,2.06734
-1.2494555e-005,2.06598
-1.2494355e-005,2.06645
-1.2494155e-005,2.06648
-1.2493955e-005,2.06627
-1.2493755e-005,2.0662
-1.2493555e-005,2.06843
-1.2493355e-005,2.07304
-1.2493155e-005,2.0749
-1.2492955e-005,2.07394
-1.2492755e-005,2.07527
-1.2492555e-005,2.07667
-1.2492355e-005,2.07228
-1.2492155e-005,2.06594
-1.2491955e-005,2.06484
-1.2491755e-005,2.06663
-1.2491555e-005,2.06746
-1.2491355e-005,2.06869
-1.2491155e-005,2.06886
-1.2490955e-005,2.06688
-1.2490755e-005,2.06615
-1.2490555e-005,2.0661
-1.2490355e-005,2.06301
-1.2490155e-005,2.05811
-1.2489955e-005,2.05538
-1.2489755e-005,2.05557
-1.2489555e-005,2.05702
-1.2489355e-005,2.05845
-1.2489155e-005,2.05842
-1.2488955e-005,2.05629
-1.2488755e-005,2.05345
-1.2488555e-005,2.05213
-1.2488355e-005,2.05484
-1.2488155e-005,2.06106
-1.2487955e-005,2.06546
-1.2487755e-005,2.06425
-1.2487555e-005,2.06242
-1.2487355e-005,2.06512
-1.2487155e-005,2.06612
-1.2486955e-005,2.06106
-1.2486755e-005,2.0574
-1.2486555e-005,2.0602
-1.2486355e-005,2.06451
-1.2486155e-005,2.06323
-1.2485955e-005,2.05586
-1.2485755e-005,2.04846
-1.2485555e-005,2.04746
-1.2485355e-005,2.05175
-1.2485155e-005,2.05338
-1.2484955e-005,2.05124
-1.2484755e-005,2.05113
-1.2484555e-005,2.05303
-1.2484355e-005,2.05365
-1.2484155e-005,2.05481
-1.2483955e-005,2.05776
-1.2483755e-005,2.06002
-1.2483555e-005,2.06194
-1.2483355e-005,2.06569
-1.2483155e-005,2.068
-1.2482955e-005,2.06422
-1.2482755e-005,2.06001
-1.2482555e-005,2.06165
-1.2482355e-005,2.06199
-1.2482155e-005,2.05647
-1.2481955e-005,2.05284
-1.2481755e-005,2.05526
-1.2481555e-005,2.05942
-1.2481355e-005,2.06149
-1.2481155e-005,2.06077
-1.2480955e-005,2.06044
-1.2480755e-005,2.06392
-1.2480555e-005,2.06632
-1.2480355e-005,2.06315
-1.2480155e-005,2.0602
-1.2479955e-005,2.0626
-1.2479755e-005,2.06821
-1.2479555e-005,2.07245
-1.2479355e-005,2.07357
-1.2479155e-005,2.07478
-1.2478955e-005,2.07929
-1.2478755e-005,2.08371
-1.2478555e-005,2.08036
-1.2478355e-005,2.07066
-1.2478155e-005,2.06484
-1.2477955e-005,2.06518
-1.2477755e-005,2.06493
-1.2477555e-005,2.06344
-1.2477355e-005,2.06684
-1.2477155e-005,2.07292
-1.2476955e-005,2.07482
-1.2476755e-005,2.0739
-1.2476555e-005,2.072
-1.2476355e-005,2.06793
-1.2476155e-005,2.06446
-1.2475955e-005,2.06468
-1.2475755e-005,2.06753
-1.2475555e-005,2.0705
-1.2475355e-005,2.07323
-1.2475155e-005,2.07589
-1.2474955e-005,2.07648
-1.2474755e-005,2.07359
-1.2474555e-005,2.06921
-1.2474355e-005,2.06603
-1.2474155e-005,2.06427
-1.2473955e-005,2.06413
-1.2473755e-005,2.06734
-1.2473555e-005,2.07118
-1.2473355e-005,2.06969
-1.2473155e-005,2.06298
-1.2472955e-005,2.0575
-1.2472755e-005,2.05638
-1.2472555e-005,2.05667
-1.2472355e-005,2.05647
-1.2472155e-005,2.05626
-1.2471955e-005,2.0579
-1.2471755e-005,2.06127
-1.2471555e-005,2.06182
-1.2471355e-005,2.05921
-1.2471155e-005,2.05766
-1.2470955e-005,2.05755
-1.2470755e-005,2.05581
-1.2470555e-005,2.05357
-1.2470355e-005,2.05669
-1.2470155e-005,2.06399
-1.2469955e-005,2.06584
-1.2469755e-005,2.0612
-1.2469555e-005,2.05861
-1.2469355e-005,2.05837
-1.2469155e-005,2.05528
-1.2468955e-005,2.05257
-1.2468755e-005,2.0544
-1.2468555e-005,2.05645
-1.2468355e-005,2.05586
-1.2468155e-005,2.05607
-1.2467955e-005,2.05914
-1.2467755e-005,2.06392
-1.2467555e-005,2.06719
-1.2467355e-005,2.06722
-1.2467155e-005,2.06891
-1.2466955e-005,2.07342
-1.2466755e-005,2.07326
-1.2466555e-005,2.06834
-1.2466355e-005,2.06467
-1.2466155e-005,2.06354
-1.2465955e-005,2.06598
-1.2465755e-005,2.07038
-1.2465555e-005,2.07099
-1.2465355e-005,2.06803
-1.2465155e-005,2.06638
-1.2464955e-005,2.06746
-1.2464755e-005,2.06888
-1.2464555e-005,2.06893
-1.2464355e-005,2.07064
-1.2464155e-005,2.07399
-1.2463955e-005,2.07233
-1.2463755e-005,2.06733
-1.2463555e-005,2.06631
-1.2463355e-005,2.06555
-1.2463155e-005,2.06113
-1.2462955e-005,2.05985
-1.2462755e-005,2.06372
-1.2462555e-005,2.06648
-1.2462355e-005,2.06598
-1.2462155e-005,2.06546
-1.2461955e-005,2.06665
-1.2461755e-005,2.06833
-1.2461555e-005,2.07009
-1.2461355e-005,2.07176
-1.2461155e-005,2.07285
-1.2460955e-005,2.07211
-1.2460755e-005,2.06771
-1.2460555e-005,2.06375
-1.2460355e-005,2.06453
-1.2460155e-005,2.06663
-1.2459955e-005,2.06805
-1.2459755e-005,2.06779
-1.2459555e-005,2.06562
-1.2459355e-005,2.06663
-1.2459155e-005,2.06941
-1.2458955e-005,2.06776
-1.2458755e-005,2.06401
-1.2458555e-005,2.06123
-1.2458355e-005,2.0594
-1.2458155e-005,2.0613
-1.2457955e-005,2.06689
-1.2457755e-005,2.07081
-1.2457555e-005,2.07126
-1.2457355e-005,2.07017
-1.2457155e-005,2.06867
-1.2456955e-005,2.06857
-1.2456755e-005,2.0685
-1.2456555e-005,2.06629
-1.2456355e-005,2.06444
-1.2456155e-005,2.06517
-1.2455955e-005,2.0671
-1.2455755e-005,2.068
-1.2455555e-005,2.06817
-1.2455355e-005,2.0685
-1.2455155e-005,2.06805
-1.2454955e-005,2.06667
-1.2454755e-005,2.06475
-1.2454555e-005,2.06292
-1.2454355e-005,2.06187
-1.2454155e-005,2.06101
-1.2453955e-005,2.05942
-1.2453755e-005,2.05695
-1.2453555e-005,2.0583
-1.2453355e-005,2.06615
-1.2453155e-005,2.07211
-1.2452955e-005,2.07026
-1.2452755e-005,2.0666
-1.2452555e-005,2.06567
-1.2452355e-005,2.06607
-1.2452155e-005,2.06807
-1.2451955e-005,2.07023
-1.2451755e-005,2.06807
-1.2451555e-005,2.06496
-1.2451355e-005,2.06638
-1.2451155e-005,2.06848
-1.2450955e-005,2.06805
-1.2450755e-005,2.06608
-1.2450555e-005,2.06399
-1.2450355e-005,2.06289
-1.2450155e-005,2.06156
-1.2449955e-005,2.06199
-1.2449755e-005,2.06695
-1.2449555e-005,2.07119
-1.2449355e-005,2.06814
-1.2449155e-005,2.06078
-1.2448955e-005,2.05567
-1.2448755e-005,2.05431
-1.2448555e-005,2.05655
-1.2448355e-005,2.0604
-1.2448155e-005,2.06304
-1.2447955e-005,2.06481
-1.2447755e-005,2.06458
-1.2447555e-005,2.06175
-1.2447355e-005,2.05983
-1.2447155e-005,2.06073
-1.2446955e-005,2.06384
-1.2446755e-005,2.06724
-1.2446555e-005,2.06677
-1.2446355e-005,2.06273
-1.2446155e-005,2.06218
-1.2445955e-005,2.06615
-1.2445755e-005,2.06979
-1.2445555e-005,2.07231
-1.2445355e-005,2.07307
-1.2445155e-005,2.06926
-1.2444955e-005,2.06339
-1.2444755e-005,2.06059
-1.2444555e-005,2.06001
-1.2444355e-005,2.05845
-1.2444155e-005,2.0564
-1.2443955e-005,2.05679
-1.2443755e-005,2.05871
-1.2443555e-005,2.05807
-1.2443355e-005,2.05826
-1.2443155e-005,2.06462
-1.2442955e-005,2.07054
-1.2442755e-005,2.06646
-1.2442555e-005,2.056
-1.2442355e-005,2.05025
-1.2442155e-005,2.0525
-1.2441955e-005,2.05612
-1.2441755e-005,2.05692
-1.2441555e-005,2.05866
-1.2441355e-005,2.06182
-1.2441155e-005,2.06175
-1.2440955e-005,2.059
-1.2440755e-005,2.05818
-1.2440555e-005,2.06052
-1.2440355e-005,2.06265
-1.2440155e-005,2.06304
-1.2439955e-005,2.06465
-1.2439755e-005,2.06677
-1.2439555e-005,2.06529
-1.2439355e-005,2.0608
-1.2439155e-005,2.05875
-1.2438955e-005,2.06128
-1.2438755e-005,2.06384
-1.2438555e-005,2.06484
-1.2438355e-005,2.06814
-1.2438155e-005,2.07337
-1.2437955e-005,2.07508
-1.2437755e-005,2.07225
-1.2437555e-005,2.06807
-1.2437355e-005,2.06555
-1.2437155e-005,2.06719
-1.2436955e-005,2.07128
-1.2436755e-005,2.07256
-1.2436555e-005,2.071
-1.2436355e-005,2.07123
-1.2436155e-005,2.07356
-1.2435955e-005,2.07477
-1.2435755e-005,2.07326
-1.2435555e-005,2.06964
-1.2435355e-005,2.06734
-1.2435155e-005,2.06836
-1.2434955e-005,2.0689
-1.2434755e-005,2.06645
-1.2434555e-005,2.06436
-1.2434355e-005,2.06399
-1.2434155e-005,2.06455
-1.2433955e-005,2.06645
-1.2433755e-005,2.06852
-1.2433555e-005,2.07021
-1.2433355e-005,2.07064
-1.2433155e-005,2.06752
-1.2432955e-005,2.06306
-1.2432755e-005,2.06213
-1.2432555e-005,2.06387
-1.2432355e-005,2.06467
-1.2432155e-005,2.06537
-1.2431955e-005,2.06537
-1.2431755e-005,2.06242
-1.2431555e-005,2.06087
-1.2431355e-005,2.06415
-1.2431155e-005,2.06793
-1.2430955e-005,2.06745
-1.2430755e-005,2.06382
-1.2430555e-005,2.06232
-1.2430355e-005,2.06367
-1.2430155e-005,2.06401
-1.2429955e-005,2.0636
-1.2429755e-005,2.06391
-1.2429555e-005,2.06418
-1.2429355e-005,2.06524
-1.2429155e-005,2.0666
-1.2428955e-005,2.06615
-1.2428755e-005,2.06335
-1.2428555e-005,2.05878
-1.2428355e-005,2.05602
-1.2428155e-005,2.05664
-1.2427955e-005,2.05717
-1.2427755e-005,2.05704
-1.2427555e-005,2.05954
-1.2427355e-005,2.06539
-1.2427155e-005,2.07031
-1.2426955e-005,2.06941
-1.2426755e-005,2.06368
-1.2426555e-005,2.06001
-1.2426355e-005,2.06078
-1.2426155e-005,2.06168
-1.2425955e-005,2.06158
-1.2425755e-005,2.06178
-1.2425555e-005,2.06139
-1.2425355e-005,2.06116
-1.2425155e-005,2.0607
-1.2424955e-005,2.05733
-1.2424755e-005,2.05524
-1.2424555e-005,2.0579
-1.2424355e-005,2.06002
-1.2424155e-005,2.06135
-1.2423955e-005,2.06494
-1.2423755e-005,2.06577
-1.2423555e-005,2.06152
-1.2423355e-005,2.05876
-1.2423155e-005,2.06213
-1.2422955e-005,2.06632
-1.2422755e-005,2.06648
-1.2422555e-005,2.06727
-1.2422355e-005,2.07092
-1.2422155e-005,2.07242
-1.2421955e-005,2.07002
-1.2421755e-005,2.0671
-1.2421555e-005,2.06648
-1.2421355e-005,2.06834
-1.2421155e-005,2.07076
-1.2420955e-005,2.07088
-1.2420755e-005,2.06957
-1.2420555e-005,2.06914
-1.2420355e-005,2.07057
-1.2420155e-005,2.07226
-1.2419955e-005,2.07069
-1.2419755e-005,2.06738
-1.2419555e-005,2.06524
-1.2419355e-005,2.06456
-1.2419155e-005,2.06772
-1.2418955e-005,2.07228
-1.2418755e-005,2.07157
-1.2418555e-005,2.06705
-1.2418355e-005,2.06261
-1.2418155e-005,2.0589
-1.2417955e-005,2.05799
-1.2417755e-005,2.06108
-1.2417555e-005,2.06726
-1.2417355e-005,2.07425
-1.2417155e-005,2.07668
-1.2416955e-005,2.0719
-1.2416755e-005,2.06413
-1.2416555e-005,2.0589
-1.2416355e-005,2.05761
-1.2416155e-005,2.06099
-1.2415955e-005,2.06955
-1.2415755e-005,2.07506
-1.2415555e-005,2.06957
-1.2415355e-005,2.06159
-1.2415155e-005,2.06265
-1.2414955e-005,2.06793
-1.2414755e-005,2.06638
-1.2414555e-005,2.06014
-1.2414355e-005,2.06035
-1.2414155e-005,2.06646
-1.2413955e-005,2.06667
-1.2413755e-005,2.06178
-1.2413555e-005,2.06349
-1.2413355e-005,2.07078
-1.2413155e-005,2.07306
