TRFL #9001219711LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,17-Dec-2016 14:12:20,0                 
Time,Ampl
-5.0000027e-006,1.48569
-4.9998027e-006,1.4888
-4.9996027e-006,1.49106
-4.9994027e-006,1.48964
-4.9992027e-006,1.48899
-4.9990027e-006,1.4937
-4.9988027e-006,1.49935
-4.9986027e-006,1.49847
-4.9984027e-006,1.48971
-4.9982027e-006,1.48118
-4.9980027e-006,1.48086
-4.9978027e-006,1.48521
-4.9976027e-006,1.48766
-4.9974027e-006,1.48799
-4.9972027e-006,1.48626
-4.9970027e-006,1.48236
-4.9968027e-006,1.48163
-4.9966027e-006,1.48604
-4.9964027e-006,1.48933
-4.9962027e-006,1.48939
-4.9960027e-006,1.48944
-4.9958027e-006,1.48954
-4.9956027e-006,1.48901
-4.9954027e-006,1.48933
-4.9952027e-006,1.48964
-4.9950027e-006,1.48961
-4.9948027e-006,1.49168
-4.9946027e-006,1.49406
-4.9944027e-006,1.49467
-4.9942027e-006,1.49517
-4.9940027e-006,1.49465
-4.9938027e-006,1.49213
-4.9936027e-006,1.48873
-4.9934027e-006,1.48628
-4.9932027e-006,1.48714
-4.9930027e-006,1.4904
-4.9928027e-006,1.49277
-4.9926027e-006,1.49242
-4.9924027e-006,1.49101
-4.9922027e-006,1.4918
-4.9920027e-006,1.4926
-4.9918027e-006,1.4898
-4.9916027e-006,1.4864
-4.9914027e-006,1.48571
-4.9912027e-006,1.48826
-4.9910027e-006,1.49147
-4.9908027e-006,1.49272
-4.9906027e-006,1.49315
-4.9904027e-006,1.49241
-4.9902027e-006,1.4893
-4.9900027e-006,1.48469
-4.9898027e-006,1.48148
-4.9896027e-006,1.48305
-4.9894027e-006,1.48897
-4.9892027e-006,1.4947
-4.9890027e-006,1.49403
-4.9888027e-006,1.4859
-4.9886027e-006,1.47917
-4.9884027e-006,1.48032
-4.9882027e-006,1.48402
-4.9880027e-006,1.48574
-4.9878027e-006,1.48721
-4.9876027e-006,1.48775
-4.9874027e-006,1.48636
-4.9872027e-006,1.48573
-4.9870027e-006,1.48768
-4.9868027e-006,1.49016
-4.9866027e-006,1.49084
-4.9864027e-006,1.48968
-4.9862027e-006,1.48749
-4.9860027e-006,1.48716
-4.9858027e-006,1.48945
-4.9856027e-006,1.48921
-4.9854027e-006,1.48664
-4.9852027e-006,1.48536
-4.9850027e-006,1.48478
-4.9848027e-006,1.48657
-4.9846027e-006,1.49065
-4.9844027e-006,1.49084
-4.9842027e-006,1.48619
-4.9840027e-006,1.48193
-4.9838027e-006,1.48162
-4.9836027e-006,1.484
-4.9834027e-006,1.48481
-4.9832027e-006,1.48474
-4.9830027e-006,1.48723
-4.9828027e-006,1.49087
-4.9826027e-006,1.49177
-4.9824027e-006,1.48809
-4.9822027e-006,1.48334
-4.9820027e-006,1.48307
-4.9818027e-006,1.48623
-4.9816027e-006,1.48617
-4.9814027e-006,1.48336
-4.9812027e-006,1.4836
-4.9810027e-006,1.48579
-4.9808027e-006,1.48693
-4.9806027e-006,1.48707
-4.9804027e-006,1.48514
-4.9802027e-006,1.48227
-4.9800027e-006,1.48255
-4.9798027e-006,1.48635
-4.9796027e-006,1.49128
-4.9794027e-006,1.49379
-4.9792027e-006,1.4908
-4.9790027e-006,1.48628
-4.9788027e-006,1.48699
-4.9786027e-006,1.49096
-4.9784027e-006,1.49084
-4.9782027e-006,1.48611
-4.9780027e-006,1.48409
-4.9778027e-006,1.48785
-4.9776027e-006,1.48973
-4.9774027e-006,1.48512
-4.9772027e-006,1.48079
-4.9770027e-006,1.4832
-4.9768027e-006,1.48875
-4.9766027e-006,1.48964
-4.9764027e-006,1.48636
-4.9762027e-006,1.484
-4.9760027e-006,1.48277
-4.9758027e-006,1.48146
-4.9756027e-006,1.48139
-4.9754027e-006,1.48343
-4.9752027e-006,1.4874
-4.9750027e-006,1.49348
-4.9748027e-006,1.49802
-4.9746027e-006,1.49531
-4.9744027e-006,1.48747
-4.9742027e-006,1.48207
-4.9740027e-006,1.48298
-4.9738027e-006,1.48719
-4.9736027e-006,1.48923
-4.9734027e-006,1.48952
-4.9732027e-006,1.49009
-4.9730027e-006,1.48754
-4.9728027e-006,1.48264
-4.9726027e-006,1.48134
-4.9724027e-006,1.48369
-4.9722027e-006,1.48645
-4.9720027e-006,1.48814
-4.9718027e-006,1.48944
-4.9716027e-006,1.49153
-4.9714027e-006,1.4913
-4.9712027e-006,1.48723
-4.9710027e-006,1.48377
-4.9708027e-006,1.48134
-4.9706027e-006,1.47835
-4.9704027e-006,1.4792
-4.9702027e-006,1.48486
-4.9700027e-006,1.48968
-4.9698027e-006,1.4904
-4.9696027e-006,1.48963
-4.9694027e-006,1.49142
-4.9692027e-006,1.49235
-4.9690027e-006,1.48709
-4.9688027e-006,1.4817
-4.9686027e-006,1.48345
-4.9684027e-006,1.48583
-4.9682027e-006,1.48258
-4.9680027e-006,1.48174
-4.9678027e-006,1.48761
-4.9676027e-006,1.49258
-4.9674027e-006,1.49375
-4.9672027e-006,1.49308
-4.9670027e-006,1.4904
-4.9668027e-006,1.48812
-4.9666027e-006,1.48939
-4.9664027e-006,1.4922
-4.9662027e-006,1.49318
-4.9660027e-006,1.49144
-4.9658027e-006,1.48785
-4.9656027e-006,1.48564
-4.9654027e-006,1.48612
-4.9652027e-006,1.48535
-4.9650027e-006,1.4821
-4.9648027e-006,1.48129
-4.9646027e-006,1.48488
-4.9644027e-006,1.4885
-4.9642027e-006,1.48951
-4.9640027e-006,1.49137
-4.9638027e-006,1.49505
-4.9636027e-006,1.49403
-4.9634027e-006,1.48749
-4.9632027e-006,1.48409
-4.9630027e-006,1.48635
-4.9628027e-006,1.48925
-4.9626027e-006,1.48987
-4.9624027e-006,1.48745
-4.9622027e-006,1.48486
-4.9620027e-006,1.48704
-4.9618027e-006,1.49139
-4.9616027e-006,1.49147
-4.9614027e-006,1.48997
-4.9612027e-006,1.49339
-4.9610027e-006,1.49729
-4.9608027e-006,1.49517
-4.9606027e-006,1.49094
-4.9604027e-006,1.48766
-4.9602027e-006,1.48364
-4.9600027e-006,1.48003
-4.9598027e-006,1.47961
-4.9596027e-006,1.48227
-4.9594027e-006,1.48379
-4.9592027e-006,1.48386
-4.9590027e-006,1.4878
-4.9588027e-006,1.49408
-4.9586027e-006,1.49482
-4.9584027e-006,1.48854
-4.9582027e-006,1.48303
-4.9580027e-006,1.484
-4.9578027e-006,1.48559
-4.9576027e-006,1.4807
-4.9574027e-006,1.47683
-4.9572027e-006,1.48222
-4.9570027e-006,1.48754
-4.9568027e-006,1.48455
-4.9566027e-006,1.48229
-4.9564027e-006,1.48769
-4.9562027e-006,1.49191
-4.9560027e-006,1.48697
-4.9558027e-006,1.47789
-4.9556027e-006,1.47506
-4.9554027e-006,1.48269
-4.9552027e-006,1.49206
-4.9550027e-006,1.49353
-4.9548027e-006,1.49085
-4.9546027e-006,1.49025
-4.9544027e-006,1.49106
-4.9542027e-006,1.4931
-4.9540027e-006,1.49513
-4.9538027e-006,1.49239
-4.9536027e-006,1.48586
-4.9534027e-006,1.48194
-4.9532027e-006,1.48288
-4.9530027e-006,1.48605
-4.9528027e-006,1.48778
-4.9526027e-006,1.4878
-4.9524027e-006,1.48945
-4.9522027e-006,1.49061
-4.9520027e-006,1.48825
-4.9518027e-006,1.48704
-4.9516027e-006,1.48916
-4.9514027e-006,1.49191
-4.9512027e-006,1.49422
-4.9510027e-006,1.49408
-4.9508027e-006,1.49056
-4.9506027e-006,1.48673
-4.9504027e-006,1.48396
-4.9502027e-006,1.48212
-4.9500027e-006,1.48345
-4.9498027e-006,1.48667
-4.9496027e-006,1.48671
-4.9494027e-006,1.48448
-4.9492027e-006,1.48381
-4.9490027e-006,1.4844
-4.9488027e-006,1.48585
-4.9486027e-006,1.48776
-4.9484027e-006,1.48845
-4.9482027e-006,1.48695
-4.9480027e-006,1.48516
-4.9478027e-006,1.48783
-4.9476027e-006,1.49427
-4.9474027e-006,1.496
-4.9472027e-006,1.48944
-4.9470027e-006,1.48402
-4.9468027e-006,1.48676
-4.9466027e-006,1.49166
-4.9464027e-006,1.49273
-4.9462027e-006,1.48976
-4.9460027e-006,1.48633
-4.9458027e-006,1.48571
-4.9456027e-006,1.48666
-4.9454027e-006,1.48873
-4.9452027e-006,1.49235
-4.9450027e-006,1.49506
-4.9448027e-006,1.49474
-4.9446027e-006,1.49213
-4.9444027e-006,1.48925
-4.9442027e-006,1.48756
-4.9440027e-006,1.48629
-4.9438027e-006,1.48421
