TRFL #9003048893LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,18-Dec-2016 15:59:02,0                 
Time,Ampl
-1.2500015e-005,1.49827
-1.2499815e-005,1.4954
-1.2499615e-005,1.4961
-1.2499415e-005,1.49783
-1.2499215e-005,1.49726
-1.2499015e-005,1.49537
-1.2498815e-005,1.49279
-1.2498615e-005,1.49013
-1.2498415e-005,1.48953
-1.2498215e-005,1.48913
-1.2498015e-005,1.48612
-1.2497815e-005,1.48439
-1.2497615e-005,1.48787
-1.2497415e-005,1.49371
-1.2497215e-005,1.49766
-1.2497015e-005,1.49811
-1.2496815e-005,1.49537
-1.2496615e-005,1.49221
-1.2496415e-005,1.49049
-1.2496215e-005,1.49015
-1.2496015e-005,1.49137
-1.2495815e-005,1.49296
-1.2495615e-005,1.49359
-1.2495415e-005,1.49381
-1.2495215e-005,1.49316
-1.2495015e-005,1.4907
-1.2494815e-005,1.48927
-1.2494615e-005,1.49239
-1.2494415e-005,1.49745
-1.2494215e-005,1.49938
-1.2494015e-005,1.49748
-1.2493815e-005,1.49519
-1.2493615e-005,1.49516
-1.2493415e-005,1.4951
-1.2493215e-005,1.49339
-1.2493015e-005,1.49309
-1.2492815e-005,1.4936
-1.2492615e-005,1.49193
-1.2492415e-005,1.49088
-1.2492215e-005,1.49278
-1.2492015e-005,1.49458
-1.2491815e-005,1.4953
-1.2491615e-005,1.49632
-1.2491415e-005,1.49701
-1.2491215e-005,1.49771
-1.2491015e-005,1.49883
-1.2490815e-005,1.49925
-1.2490615e-005,1.49983
-1.2490415e-005,1.50128
-1.2490215e-005,1.5013
-1.2490015e-005,1.49863
-1.2489815e-005,1.49556
-1.2489615e-005,1.49438
-1.2489415e-005,1.49501
-1.2489215e-005,1.49692
-1.2489015e-005,1.49949
-1.2488815e-005,1.50025
-1.2488615e-005,1.49882
-1.2488415e-005,1.49867
-1.2488215e-005,1.49999
-1.2488015e-005,1.50018
-1.2487815e-005,1.49948
-1.2487615e-005,1.49922
-1.2487415e-005,1.49884
-1.2487215e-005,1.49797
-1.2487015e-005,1.49807
-1.2486815e-005,1.49922
-1.2486615e-005,1.49929
-1.2486415e-005,1.49671
-1.2486215e-005,1.49311
-1.2486015e-005,1.49145
-1.2485815e-005,1.49183
-1.2485615e-005,1.49272
-1.2485415e-005,1.49284
-1.2485215e-005,1.49311
-1.2485015e-005,1.4951
-1.2484815e-005,1.49651
-1.2484615e-005,1.49546
-1.2484415e-005,1.49383
-1.2484215e-005,1.49424
-1.2484015e-005,1.49658
-1.2483815e-005,1.49773
-1.2483615e-005,1.49647
-1.2483415e-005,1.49433
-1.2483215e-005,1.49272
-1.2483015e-005,1.49263
-1.2482815e-005,1.4934
-1.2482615e-005,1.49309
-1.2482415e-005,1.49271
-1.2482215e-005,1.49516
-1.2482015e-005,1.49859
-1.2481815e-005,1.49833
-1.2481615e-005,1.49651
-1.2481415e-005,1.49773
-1.2481215e-005,1.49853
-1.2481015e-005,1.49449
-1.2480815e-005,1.48875
-1.2480615e-005,1.48691
-1.2480415e-005,1.48932
-1.2480215e-005,1.49146
-1.2480015e-005,1.49209
