LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,25002
Segment,TrigTime,TimeSinceSegment1
#1,14-Dec-2016 18:19:44,0                 
Time,Ampl
-1.7001793e-006,1.65932
-1.6999793e-006,1.65269
-1.6997793e-006,1.65304
-1.6995793e-006,1.65994
-1.6993793e-006,1.66309
-1.6991793e-006,1.65839
-1.6989793e-006,1.65366
-1.6987793e-006,1.65166
-1.6985793e-006,1.65034
-1.6983793e-006,1.65483
-1.6981793e-006,1.66226
-1.6979793e-006,1.66098
-1.6977793e-006,1.65142
-1.6975793e-006,1.64448
-1.6973793e-006,1.64551
-1.6971793e-006,1.65135
-1.6969793e-006,1.65497
-1.6967793e-006,1.653
-1.6965793e-006,1.65014
-1.6963793e-006,1.65104
-1.6961793e-006,1.65673
-1.6959793e-006,1.66043
-1.6957793e-006,1.65532
-1.6955793e-006,1.6491
-1.6953793e-006,1.64786
-1.6951793e-006,1.64952
-1.6949793e-006,1.65252
-1.6947793e-006,1.65183
-1.6945793e-006,1.64727
-1.6943793e-006,1.64496
-1.6941793e-006,1.64472
-1.6939793e-006,1.64313
-1.6937793e-006,1.64261
-1.6935793e-006,1.64627
-1.6933793e-006,1.64986
-1.6931793e-006,1.64648
-1.6929793e-006,1.64085
-1.6927793e-006,1.64244
-1.6925793e-006,1.64492
-1.6923793e-006,1.64064
-1.6921793e-006,1.63722
-1.6919793e-006,1.64095
-1.6917793e-006,1.64772
-1.6915793e-006,1.65076
-1.6913793e-006,1.64948
-1.6911793e-006,1.65031
-1.6909793e-006,1.65335
-1.6907793e-006,1.65186
-1.6905793e-006,1.64375
-1.6903793e-006,1.63501
-1.6901793e-006,1.63602
-1.6899793e-006,1.64475
-1.6897793e-006,1.6482
-1.6895793e-006,1.64406
-1.6893793e-006,1.63947
-1.6891793e-006,1.63622
-1.6889793e-006,1.63339
-1.6887793e-006,1.63125
-1.6885793e-006,1.63146
-1.6883793e-006,1.63767
-1.6881793e-006,1.64731
-1.6879793e-006,1.65273
-1.6877793e-006,1.65131
-1.6875793e-006,1.64586
-1.6873793e-006,1.63923
-1.6871793e-006,1.6345
-1.6869793e-006,1.63729
-1.6867793e-006,1.64523
-1.6865793e-006,1.65114
-1.6863793e-006,1.65476
-1.6861793e-006,1.65411
-1.6859793e-006,1.64731
-1.6857793e-006,1.63767
-1.6855793e-006,1.63025
-1.6853793e-006,1.63208
-1.6851793e-006,1.63836
-1.6849793e-006,1.63747
-1.6847793e-006,1.63274
-1.6845793e-006,1.62946
-1.6843793e-006,1.62783
-1.6841793e-006,1.63267
-1.6839793e-006,1.6403
-1.6837793e-006,1.6422
-1.6835793e-006,1.64351
-1.6833793e-006,1.64679
-1.6831793e-006,1.64313
-1.6829793e-006,1.63526
