LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,62502
Segment,TrigTime,TimeSinceSegment1
#1,14-Dec-2016 18:34:54,0                 
Time,Ampl
-1.1700035e-005,2.95512
-1.1699635e-005,3.03004
-1.1699235e-005,3.07803
-1.1698835e-005,2.9451
-1.1698435e-005,3.09512
-1.1698035e-005,2.99793
-1.1697635e-005,2.95615
-1.1697235e-005,2.99845
-1.1696835e-005,2.99206
-1.1696435e-005,3.01209
-1.1696035e-005,2.98861
-1.1695635e-005,3.00967
-1.1695235e-005,2.9634
-1.1694835e-005,2.98153
-1.1694435e-005,3.04212
-1.1694035e-005,3.07734
-1.1693635e-005,3.00397
-1.1693235e-005,2.95805
-1.1692835e-005,3.05265
-1.1692435e-005,3.01485
-1.1692035e-005,2.98619
-1.1691635e-005,2.92145
-1.1691235e-005,2.95391
-1.1690835e-005,3.0984
-1.1690435e-005,2.98792
-1.1690035e-005,3.05904
-1.1689635e-005,3.05473
-1.1689235e-005,2.96168
-1.1688835e-005,2.99413
-1.1688435e-005,2.99569
-1.1688035e-005,2.97911
-1.1687635e-005,2.96789
-1.1687235e-005,3.05214
-1.1686835e-005,2.91973
-1.1686435e-005,2.98515
-1.1686035e-005,3.06042
-1.1685635e-005,2.92905
-1.1685235e-005,3.03211
-1.1684835e-005,3.05524
-1.1684435e-005,3.00535
-1.1684035e-005,2.99827
-1.1683635e-005,3.03073
-1.1683235e-005,2.99327
-1.1682835e-005,2.93336
-1.1682435e-005,3.02814
-1.1682035e-005,2.99776
-1.1681635e-005,2.95857
-1.1681235e-005,3.05559
-1.1680835e-005,3.0107
-1.1680435e-005,3.02054
-1.1680035e-005,3.03142
-1.1679635e-005,2.98067
-1.1679235e-005,2.98049
-1.1678835e-005,3.00432
-1.1678435e-005,3.00501
-1.1678035e-005,2.99171
-1.1677635e-005,3.03971
-1.1677235e-005,3.01485
-1.1676835e-005,3.05335
-1.1676435e-005,3.01761
-1.1676035e-005,2.98205
-1.1675635e-005,3.07665
-1.1675235e-005,3.03332
-1.1674835e-005,3.01209
-1.1674435e-005,3.0309
-1.1674035e-005,2.98567
-1.1673635e-005,2.97359
-1.1673235e-005,3.01088
-1.1672835e-005,3.06025
-1.1672435e-005,3.07078
-1.1672035e-005,3.03366
-1.1671635e-005,3.01502
-1.1671235e-005,2.9962
-1.1670835e-005,2.96772
-1.1670435e-005,3.04351
-1.1670035e-005,2.99206
-1.1669635e-005,2.98843
-1.1669235e-005,3.05127
-1.1668835e-005,2.9401
-1.1668435e-005,3.02175
