TRFL #9002993335LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,18-Dec-2016 14:06:02,0                 
Time,Ampl
-1.25e-005,1.48261
-1.24998e-005,1.48567
-1.24996e-005,1.48506
-1.24994e-005,1.48099
-1.24992e-005,1.48045
-1.2499e-005,1.48392
-1.24988e-005,1.48681
-1.24986e-005,1.48599
-1.24984e-005,1.48366
-1.24982e-005,1.48708
-1.2498e-005,1.49452
-1.24978e-005,1.49633
-1.24976e-005,1.49435
-1.24974e-005,1.49324
-1.24972e-005,1.48983
-1.2497e-005,1.48625
-1.24968e-005,1.48515
-1.24966e-005,1.48321
-1.24964e-005,1.48285
-1.24962e-005,1.48775
-1.2496e-005,1.49388
-1.24958e-005,1.49583
-1.24956e-005,1.49171
-1.24954e-005,1.4843
-1.24952e-005,1.48168
-1.2495e-005,1.48498
-1.24948e-005,1.48575
-1.24946e-005,1.48418
-1.24944e-005,1.48456
-1.24942e-005,1.48201
-1.2494e-005,1.47767
-1.24938e-005,1.4793
-1.24936e-005,1.48299
-1.24934e-005,1.48245
-1.24932e-005,1.48206
-1.2493e-005,1.48496
-1.24928e-005,1.48772
-1.24926e-005,1.48762
-1.24924e-005,1.48339
-1.24922e-005,1.47878
-1.2492e-005,1.47928
-1.24918e-005,1.48208
-1.24916e-005,1.48327
-1.24914e-005,1.48375
-1.24912e-005,1.48522
-1.2491e-005,1.48777
-1.24908e-005,1.48758
-1.24906e-005,1.48391
-1.24904e-005,1.48334
-1.24902e-005,1.48501
-1.249e-005,1.48296
-1.24898e-005,1.48325
-1.24896e-005,1.48907
-1.24894e-005,1.49036
-1.24892e-005,1.48651
-1.2489e-005,1.48491
-1.24888e-005,1.48415
-1.24886e-005,1.48327
-1.24884e-005,1.48482
-1.24882e-005,1.48729
-1.2488e-005,1.48919
-1.24878e-005,1.48953
-1.24876e-005,1.48741
-1.24874e-005,1.4866
-1.24872e-005,1.48767
-1.2487e-005,1.48498
-1.24868e-005,1.48145
-1.24866e-005,1.48508
-1.24864e-005,1.49243
-1.24862e-005,1.49518
-1.2486e-005,1.493
-1.24858e-005,1.48986
-1.24856e-005,1.48857
-1.24854e-005,1.49083
-1.24852e-005,1.49416
-1.2485e-005,1.49337
-1.24848e-005,1.48976
-1.24846e-005,1.48836
-1.24844e-005,1.48917
-1.24842e-005,1.49202
-1.2484e-005,1.49703
-1.24838e-005,1.50048
-1.24836e-005,1.50048
-1.24834e-005,1.49884
-1.24832e-005,1.4962
-1.2483e-005,1.49152
-1.24828e-005,1.487
-1.24826e-005,1.4876
-1.24824e-005,1.4904
-1.24822e-005,1.48883
-1.2482e-005,1.48782
-1.24818e-005,1.4925
-1.24816e-005,1.49661
-1.24814e-005,1.49684
-1.24812e-005,1.49558
-1.2481e-005,1.493
-1.24808e-005,1.48986
-1.24806e-005,1.48586
-1.24804e-005,1.48062
-1.24802e-005,1.47962
-1.248e-005,1.48378
-1.24798e-005,1.48651
-1.24796e-005,1.48755
-1.24794e-005,1.48976
-1.24792e-005,1.49242
-1.2479e-005,1.49583
-1.24788e-005,1.49722
-1.24786e-005,1.49216
-1.24784e-005,1.48675
-1.24782e-005,1.48622
-1.2478e-005,1.48567
-1.24778e-005,1.48658
-1.24776e-005,1.49145
-1.24774e-005,1.49169
-1.24772e-005,1.48731
-1.2477e-005,1.48803
-1.24768e-005,1.49262
-1.24766e-005,1.49488
-1.24764e-005,1.49457
-1.24762e-005,1.49323
-1.2476e-005,1.49297
-1.24758e-005,1.4928
-1.24756e-005,1.48845
-1.24754e-005,1.48263
-1.24752e-005,1.4822
-1.2475e-005,1.48567
-1.24748e-005,1.48738
-1.24746e-005,1.48724
-1.24744e-005,1.48777
