TRFL #9001219572LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,17-Dec-2016 13:37:50,0                 
Time,Ampl
-5.0001901e-006,1.49114
-4.9999901e-006,1.49229
-4.9997901e-006,1.49066
-4.9995901e-006,1.4895
-4.9993901e-006,1.49082
-4.9991901e-006,1.49219
-4.9989901e-006,1.49215
-4.9987901e-006,1.49113
-4.9985901e-006,1.49029
-4.9983901e-006,1.49228
-4.9981901e-006,1.49569
-4.9979901e-006,1.49503
-4.9977901e-006,1.49116
-4.9975901e-006,1.48936
-4.9973901e-006,1.48958
-4.9971901e-006,1.48856
-4.9969901e-006,1.4867
-4.9967901e-006,1.48698
-4.9965901e-006,1.48963
-4.9963901e-006,1.49121
-4.9961901e-006,1.48915
-4.9959901e-006,1.4866
-4.9957901e-006,1.48678
-4.9955901e-006,1.48799
-4.9953901e-006,1.48988
-4.9951901e-006,1.49393
-4.9949901e-006,1.49821
-4.9947901e-006,1.49937
-4.9945901e-006,1.49616
-4.9943901e-006,1.49068
-4.9941901e-006,1.48617
-4.9939901e-006,1.48488
-4.9937901e-006,1.48644
-4.9935901e-006,1.48786
-4.9933901e-006,1.48773
-4.9931901e-006,1.48749
-4.9929901e-006,1.48832
-4.9927901e-006,1.48896
-4.9925901e-006,1.48751
-4.9923901e-006,1.48572
-4.9921901e-006,1.48646
-4.9919901e-006,1.48787
-4.9917901e-006,1.48721
-4.9915901e-006,1.48649
-4.9913901e-006,1.48817
-4.9911901e-006,1.49089
-4.9909901e-006,1.49175
-4.9907901e-006,1.49001
-4.9905901e-006,1.48946
-4.9903901e-006,1.49348
-4.9901901e-006,1.49828
-4.9899901e-006,1.49846
-4.9897901e-006,1.49472
-4.9895901e-006,1.49078
-4.9893901e-006,1.48916
-4.9891901e-006,1.4891
-4.9889901e-006,1.4879
-4.9887901e-006,1.48719
-4.9885901e-006,1.48847
-4.9883901e-006,1.48777
-4.9881901e-006,1.48485
-4.9879901e-006,1.48442
-4.9877901e-006,1.48722
-4.9875901e-006,1.49043
-4.9873901e-006,1.4935
-4.9871901e-006,1.49648
-4.9869901e-006,1.49622
-4.9867901e-006,1.49269
-4.9865901e-006,1.49057
-4.9863901e-006,1.49084
-4.9861901e-006,1.49078
-4.9859901e-006,1.49005
-4.9857901e-006,1.49064
-4.9855901e-006,1.49302
-4.9853901e-006,1.49415
-4.9851901e-006,1.49014
-4.9849901e-006,1.48379
-4.9847901e-006,1.48309
-4.9845901e-006,1.48886
-4.9843901e-006,1.49472
-4.9841901e-006,1.49734
-4.9839901e-006,1.49684
-4.9837901e-006,1.49399
-4.9835901e-006,1.49055
-4.9833901e-006,1.4882
-4.9831901e-006,1.48882
-4.9829901e-006,1.49224
-4.9827901e-006,1.49475
-4.9825901e-006,1.4944
-4.9823901e-006,1.49319
-4.9821901e-006,1.4938
-4.9819901e-006,1.49445
-4.9817901e-006,1.49114
-4.9815901e-006,1.48786
-4.9813901e-006,1.4907
-4.9811901e-006,1.49493
-4.9809901e-006,1.49527
-4.9807901e-006,1.4942
-4.9805901e-006,1.49357
-4.9803901e-006,1.49239
-4.9801901e-006,1.49054
-4.9799901e-006,1.48976
-4.9797901e-006,1.49178
-4.9795901e-006,1.49569
-4.9793901e-006,1.49819
-4.9791901e-006,1.4977
-4.9789901e-006,1.49674
-4.9787901e-006,1.49531
-4.9785901e-006,1.49159
-4.9783901e-006,1.48862
-4.9781901e-006,1.48836
-4.9779901e-006,1.48814
-4.9777901e-006,1.48616
-4.9775901e-006,1.48473
-4.9773901e-006,1.48659
-4.9771901e-006,1.48932
-4.9769901e-006,1.48955
-4.9767901e-006,1.48868
-4.9765901e-006,1.48839
-4.9763901e-006,1.48725
-4.9761901e-006,1.48557
-4.9759901e-006,1.48622
-4.9757901e-006,1.48919
-4.9755901e-006,1.49048
-4.9753901e-006,1.48822
-4.9751901e-006,1.48597
-4.9749901e-006,1.48688
-4.9747901e-006,1.48931
-4.9745901e-006,1.48919
-4.9743901e-006,1.48667
-4.9741901e-006,1.48646
-4.9739901e-006,1.48839
-4.9737901e-006,1.48824
-4.9735901e-006,1.48584
-4.9733901e-006,1.48431
-4.9731901e-006,1.48629
-4.9729901e-006,1.4899
-4.9727901e-006,1.49012
