TRFL #9001219550LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,16-Dec-2016 22:10:56,0                 
Time,Ampl
-5.0001152e-006,1.49293
-4.9999152e-006,1.49702
-4.9997152e-006,1.49793
-4.9995152e-006,1.49768
-4.9993152e-006,1.49849
-4.9991152e-006,1.49915
-4.9989152e-006,1.4999
-4.9987152e-006,1.50103
-4.9985152e-006,1.50035
-4.9983152e-006,1.497
-4.9981152e-006,1.49422
-4.9979152e-006,1.49528
-4.9977152e-006,1.49764
-4.9975152e-006,1.49744
-4.9973152e-006,1.49573
-4.9971152e-006,1.49365
-4.9969152e-006,1.49109
-4.9967152e-006,1.49091
-4.9965152e-006,1.49472
-4.9963152e-006,1.49765
-4.9961152e-006,1.49563
-4.9959152e-006,1.49399
-4.9957152e-006,1.49643
-4.9955152e-006,1.497
-4.9953152e-006,1.49406
-4.9951152e-006,1.49265
-4.9949152e-006,1.49434
-4.9947152e-006,1.49752
-4.9945152e-006,1.49906
-4.9943152e-006,1.49684
-4.9941152e-006,1.49371
-4.9939152e-006,1.49294
-4.9937152e-006,1.49429
-4.9935152e-006,1.49575
-4.9933152e-006,1.49548
-4.9931152e-006,1.49434
-4.9929152e-006,1.49464
-4.9927152e-006,1.4957
-4.9925152e-006,1.49592
-4.9923152e-006,1.49616
-4.9921152e-006,1.49592
-4.9919152e-006,1.49359
-4.9917152e-006,1.49095
-4.9915152e-006,1.49035
-4.9913152e-006,1.49212
-4.9911152e-006,1.4934
-4.9909152e-006,1.49156
-4.9907152e-006,1.4924
-4.9905152e-006,1.49914
-4.9903152e-006,1.50274
-4.9901152e-006,1.49909
-4.9899152e-006,1.49538
-4.9897152e-006,1.49554
-4.9895152e-006,1.4952
-4.9893152e-006,1.49218
-4.9891152e-006,1.49126
-4.9889152e-006,1.49422
-4.9887152e-006,1.49711
-4.9885152e-006,1.49837
-4.9883152e-006,1.49975
-4.9881152e-006,1.50068
-4.9879152e-006,1.49863
-4.9877152e-006,1.4949
-4.9875152e-006,1.49302
-4.9873152e-006,1.49367
-4.9871152e-006,1.49446
-4.9869152e-006,1.49334
-4.9867152e-006,1.4916
-4.9865152e-006,1.49143
-4.9863152e-006,1.49279
-4.9861152e-006,1.49435
-4.9859152e-006,1.49576
-4.9857152e-006,1.49681
-4.9855152e-006,1.49617
-4.9853152e-006,1.4937
-4.9851152e-006,1.4912
-4.9849152e-006,1.49068
-4.9847152e-006,1.49323
-4.9845152e-006,1.4975
-4.9843152e-006,1.49993
-4.9841152e-006,1.49821
-4.9839152e-006,1.49359
-4.9837152e-006,1.49052
-4.9835152e-006,1.49245
-4.9833152e-006,1.49818
-4.9831152e-006,1.50318
-4.9829152e-006,1.5026
-4.9827152e-006,1.49694
-4.9825152e-006,1.49318
-4.9823152e-006,1.49392
-4.9821152e-006,1.49346
-4.9819152e-006,1.48964
-4.9817152e-006,1.48769
-4.9815152e-006,1.48976
-4.9813152e-006,1.49297
-4.9811152e-006,1.49463
-4.9809152e-006,1.49246
-4.9807152e-006,1.48766
-4.9805152e-006,1.48522
-4.9803152e-006,1.48687
-4.9801152e-006,1.49036
-4.9799152e-006,1.49389
-4.9797152e-006,1.49688
-4.9795152e-006,1.4992
-4.9793152e-006,1.50065
-4.9791152e-006,1.5004
-4.9789152e-006,1.49933
-4.9787152e-006,1.4999
-4.9785152e-006,1.49995
-4.9783152e-006,1.4959
-4.9781152e-006,1.49232
-4.9779152e-006,1.4942
-4.9777152e-006,1.49656
-4.9775152e-006,1.49467
-4.9773152e-006,1.4924
-4.9771152e-006,1.49238
-4.9769152e-006,1.49233
-4.9767152e-006,1.49278
-4.9765152e-006,1.49624
-4.9763152e-006,1.50026
-4.9761152e-006,1.49931
-4.9759152e-006,1.493
-4.9757152e-006,1.48747
-4.9755152e-006,1.48674
-4.9753152e-006,1.48858
-4.9751152e-006,1.49066
-4.9749152e-006,1.49396
-4.9747152e-006,1.49985
-4.9745152e-006,1.50593
-4.9743152e-006,1.50572
-4.9741152e-006,1.49816
-4.9739152e-006,1.49174
-4.9737152e-006,1.49199
-4.9735152e-006,1.49418
-4.9733152e-006,1.49273
-4.9731152e-006,1.49062
-4.9729152e-006,1.49294
-4.9727152e-006,1.49719
-4.9725152e-006,1.49857
-4.9723152e-006,1.49729
-4.9721152e-006,1.49594
-4.9719152e-006,1.49571
-4.9717152e-006,1.49581
-4.9715152e-006,1.49561
-4.9713152e-006,1.49632
-4.9711152e-006,1.49773
-4.9709152e-006,1.49741
-4.9707152e-006,1.49544
-4.9705152e-006,1.49438
-4.9703152e-006,1.49472
-4.9701152e-006,1.49461
-4.9699152e-006,1.49224
-4.9697152e-006,1.48902
-4.9695152e-006,1.48876
-4.9693152e-006,1.49114
-4.9691152e-006,1.49331
-4.9689152e-006,1.49483
-4.9687152e-006,1.49491
-4.9685152e-006,1.49417
-4.9683152e-006,1.49586
-4.9681152e-006,1.49889
-4.9679152e-006,1.49929
-4.9677152e-006,1.49675
-4.9675152e-006,1.49282
-4.9673152e-006,1.4894
-4.9671152e-006,1.48903
-4.9669152e-006,1.4922
-4.9667152e-006,1.4966
-4.9665152e-006,1.49939
-4.9663152e-006,1.49941
-4.9661152e-006,1.49717
-4.9659152e-006,1.49512
-4.9657152e-006,1.49414
-4.9655152e-006,1.49229
-4.9653152e-006,1.49113
-4.9651152e-006,1.49355
-4.9649152e-006,1.49748
-4.9647152e-006,1.49928
-4.9645152e-006,1.498
-4.9643152e-006,1.4943
-4.9641152e-006,1.48973
-4.9639152e-006,1.48728
-4.9637152e-006,1.49016
-4.9635152e-006,1.49626
-4.9633152e-006,1.49833
