TRFL #9003048735LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,18-Dec-2016 15:27:40,0                 
Time,Ampl
-1.2500067e-005,1.48916
-1.2499867e-005,1.4881
-1.2499667e-005,1.48753
-1.2499467e-005,1.48604
-1.2499267e-005,1.4827
-1.2499067e-005,1.48207
-1.2498867e-005,1.48684
-1.2498667e-005,1.49271
-1.2498467e-005,1.4946
-1.2498267e-005,1.49191
-1.2498067e-005,1.48829
-1.2497867e-005,1.487
-1.2497667e-005,1.48669
-1.2497467e-005,1.48558
-1.2497267e-005,1.48608
-1.2497067e-005,1.49047
-1.2496867e-005,1.49531
-1.2496667e-005,1.49622
-1.2496467e-005,1.49382
-1.2496267e-005,1.49118
-1.2496067e-005,1.4898
-1.2495867e-005,1.48994
-1.2495667e-005,1.49177
-1.2495467e-005,1.49313
-1.2495267e-005,1.49157
-1.2495067e-005,1.4895
-1.2494867e-005,1.4894
-1.2494667e-005,1.48953
-1.2494467e-005,1.48927
-1.2494267e-005,1.49104
-1.2494067e-005,1.49447
-1.2493867e-005,1.49501
-1.2493667e-005,1.491
-1.2493467e-005,1.48626
-1.2493267e-005,1.48473
-1.2493067e-005,1.48717
-1.2492867e-005,1.4906
-1.2492667e-005,1.49166
-1.2492467e-005,1.49086
-1.2492267e-005,1.48975
-1.2492067e-005,1.48861
-1.2491867e-005,1.48804
-1.2491667e-005,1.48796
-1.2491467e-005,1.48783
-1.2491267e-005,1.48807
-1.2491067e-005,1.48874
-1.2490867e-005,1.49025
-1.2490667e-005,1.49244
-1.2490467e-005,1.49294
-1.2490267e-005,1.49154
-1.2490067e-005,1.49095
-1.2489867e-005,1.49072
-1.2489667e-005,1.48918
-1.2489467e-005,1.48844
-1.2489267e-005,1.48983
-1.2489067e-005,1.49025
-1.2488867e-005,1.48715
-1.2488667e-005,1.48296
-1.2488467e-005,1.48185
-1.2488267e-005,1.48398
-1.2488067e-005,1.48717
-1.2487867e-005,1.49127
-1.2487667e-005,1.49678
-1.2487467e-005,1.50056
-1.2487267e-005,1.49971
-1.2487067e-005,1.49659
-1.2486867e-005,1.4943
-1.2486667e-005,1.49326
-1.2486467e-005,1.49172
-1.2486267e-005,1.48823
-1.2486067e-005,1.48509
-1.2485867e-005,1.48578
-1.2485667e-005,1.4895
-1.2485467e-005,1.4918
-1.2485267e-005,1.48962
-1.2485067e-005,1.48515
-1.2484867e-005,1.48338
-1.2484667e-005,1.4857
-1.2484467e-005,1.48891
-1.2484267e-005,1.49021
-1.2484067e-005,1.48956
-1.2483867e-005,1.48842
-1.2483667e-005,1.48912
-1.2483467e-005,1.49221
-1.2483267e-005,1.49299
-1.2483067e-005,1.48888
-1.2482867e-005,1.48646
-1.2482667e-005,1.49124
-1.2482467e-005,1.49854
-1.2482267e-005,1.50034
-1.2482067e-005,1.49599
-1.2481867e-005,1.49189
-1.2481667e-005,1.49157
-1.2481467e-005,1.49309
-1.2481267e-005,1.49387
-1.2481067e-005,1.49249
-1.2480867e-005,1.48932
-1.2480667e-005,1.48712
-1.2480467e-005,1.48802
-1.2480267e-005,1.48957
-1.2480067e-005,1.48835
-1.2479867e-005,1.48629
-1.2479667e-005,1.48772
-1.2479467e-005,1.49383
-1.2479267e-005,1.49971
-1.2479067e-005,1.49848
-1.2478867e-005,1.49283
-1.2478667e-005,1.49069
-1.2478467e-005,1.49198
-1.2478267e-005,1.49302
-1.2478067e-005,1.49312
-1.2477867e-005,1.49144
-1.2477667e-005,1.48787
-1.2477467e-005,1.48425
-1.2477267e-005,1.48316
-1.2477067e-005,1.48671
-1.2476867e-005,1.49286
-1.2476667e-005,1.49611
-1.2476467e-005,1.49537
-1.2476267e-005,1.49413
-1.2476067e-005,1.4938
-1.2475867e-005,1.49439
-1.2475667e-005,1.49549
-1.2475467e-005,1.4951
-1.2475267e-005,1.49295
-1.2475067e-005,1.49101
-1.2474867e-005,1.49003
-1.2474667e-005,1.48869
-1.2474467e-005,1.48552
-1.2474267e-005,1.48298
-1.2474067e-005,1.48594
-1.2473867e-005,1.49215
-1.2473667e-005,1.4945
-1.2473467e-005,1.49259
-1.2473267e-005,1.491
-1.2473067e-005,1.49095
-1.2472867e-005,1.49091
-1.2472667e-005,1.49087
-1.2472467e-005,1.4925
-1.2472267e-005,1.4958
-1.2472067e-005,1.49689
-1.2471867e-005,1.49394
-1.2471667e-005,1.49153
-1.2471467e-005,1.49236
-1.2471267e-005,1.49233
-1.2471067e-005,1.48841
-1.2470867e-005,1.48381
-1.2470667e-005,1.48338
-1.2470467e-005,1.48751
-1.2470267e-005,1.49277
-1.2470067e-005,1.49524
-1.2469867e-005,1.49295
-1.2469667e-005,1.4887
-1.2469467e-005,1.48705
-1.2469267e-005,1.48796
-1.2469067e-005,1.48792
-1.2468867e-005,1.48452
-1.2468667e-005,1.48094
-1.2468467e-005,1.48312
-1.2468267e-005,1.48916
-1.2468067e-005,1.49225
-1.2467867e-005,1.49145
-1.2467667e-005,1.49025
-1.2467467e-005,1.4905
-1.2467267e-005,1.49181
-1.2467067e-005,1.49296
-1.2466867e-005,1.49315
-1.2466667e-005,1.49339
-1.2466467e-005,1.49479
-1.2466267e-005,1.4963
-1.2466067e-005,1.49548
-1.2465867e-005,1.49171
-1.2465667e-005,1.48775
-1.2465467e-005,1.48637
-1.2465267e-005,1.4883
-1.2465067e-005,1.49262
-1.2464867e-005,1.49445
-1.2464667e-005,1.49031
-1.2464467e-005,1.48534
-1.2464267e-005,1.48574
-1.2464067e-005,1.48892
-1.2463867e-005,1.48944
-1.2463667e-005,1.4882
-1.2463467e-005,1.48878
-1.2463267e-005,1.49053
-1.2463067e-005,1.49089
-1.2462867e-005,1.48957
-1.2462667e-005,1.4885
-1.2462467e-005,1.48971
-1.2462267e-005,1.49348
-1.2462067e-005,1.49785
-1.2461867e-005,1.49884
-1.2461667e-005,1.49335
-1.2461467e-005,1.48523
-1.2461267e-005,1.48228
-1.2461067e-005,1.48486
-1.2460867e-005,1.48712
-1.2460667e-005,1.48686
-1.2460467e-005,1.48603
-1.2460267e-005,1.48618
-1.2460067e-005,1.48653
-1.2459867e-005,1.48575
-1.2459667e-005,1.48536
-1.2459467e-005,1.48688
-1.2459267e-005,1.48971
-1.2459067e-005,1.49366
-1.2458867e-005,1.49731
-1.2458667e-005,1.49723
-1.2458467e-005,1.49353
-1.2458267e-005,1.49105
-1.2458067e-005,1.49207
-1.2457867e-005,1.49404
-1.2457667e-005,1.49426
-1.2457467e-005,1.49339
-1.2457267e-005,1.49306
