TRFL #9003048549LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,18-Dec-2016 16:14:39,0                 
Time,Ampl
-1.2500174e-005,1.47456
-1.2499974e-005,1.48129
-1.2499774e-005,1.49137
-1.2499574e-005,1.49652
-1.2499374e-005,1.49704
-1.2499174e-005,1.49237
-1.2498974e-005,1.48637
-1.2498774e-005,1.48602
-1.2498574e-005,1.48792
-1.2498374e-005,1.48744
-1.2498174e-005,1.48764
-1.2497974e-005,1.48906
-1.2497774e-005,1.49165
-1.2497574e-005,1.49527
-1.2497374e-005,1.49348
-1.2497174e-005,1.4894
-1.2496974e-005,1.49641
-1.2496774e-005,1.50898
-1.2496574e-005,1.50957
-1.2496374e-005,1.49669
-1.2496174e-005,1.4826
-1.2495974e-005,1.47918
-1.2495774e-005,1.48492
-1.2495574e-005,1.48657
-1.2495374e-005,1.48499
-1.2495174e-005,1.49161
-1.2494974e-005,1.5
-1.2494774e-005,1.49824
-1.2494574e-005,1.49044
-1.2494374e-005,1.47991
-1.2494174e-005,1.46928
-1.2493974e-005,1.46807
-1.2493774e-005,1.47559
-1.2493574e-005,1.48264
-1.2493374e-005,1.48557
-1.2493174e-005,1.48423
-1.2492974e-005,1.48184
-1.2492774e-005,1.48488
-1.2492574e-005,1.4922
-1.2492374e-005,1.49683
-1.2492174e-005,1.49911
-1.2491974e-005,1.49956
-1.2491774e-005,1.49465
-1.2491574e-005,1.48851
-1.2491374e-005,1.48602
-1.2491174e-005,1.48505
-1.2490974e-005,1.48433
-1.2490774e-005,1.48326
-1.2490574e-005,1.48205
-1.2490374e-005,1.48416
-1.2490174e-005,1.4853
-1.2489974e-005,1.47836
-1.2489774e-005,1.47014
-1.2489574e-005,1.46879
-1.2489374e-005,1.47435
-1.2489174e-005,1.48416
-1.2488974e-005,1.48982
-1.2488774e-005,1.4873
-1.2488574e-005,1.48467
-1.2488374e-005,1.48706
-1.2488174e-005,1.48985
-1.2487974e-005,1.48985
-1.2487774e-005,1.48892
-1.2487574e-005,1.48978
-1.2487374e-005,1.49258
-1.2487174e-005,1.49213
-1.2486974e-005,1.48661
-1.2486774e-005,1.48388
-1.2486574e-005,1.48492
-1.2486374e-005,1.48284
-1.2486174e-005,1.47946
-1.2485974e-005,1.48019
-1.2485774e-005,1.48706
-1.2485574e-005,1.49558
-1.2485374e-005,1.49496
-1.2485174e-005,1.48751
-1.2484974e-005,1.48868
-1.2484774e-005,1.50052
-1.2484574e-005,1.50722
-1.2484374e-005,1.50197
-1.2484174e-005,1.49811
-1.2483974e-005,1.50218
-1.2483774e-005,1.50045
-1.2483574e-005,1.48626
-1.2483374e-005,1.47556
