Time,Ampl
0.012098,1.68925380707
0.016098,1.69217634201
0.020129,1.69825601578
0.024129,1.70333147049
0.028129,1.694668293
0.032129,1.69418764114
0.036129,1.69421482086
0.040223,1.69202613831
0.044223,1.68945264816
0.048223,1.69512319565
0.052223,1.71095895767
0.056223,1.69993114471
0.060223,1.7021484375
0.064223,1.70958280563
0.068223,1.6935839653
0.072223,1.6777381897
0.076223,1.68882322311
0.080286,1.69531202316
0.084286,1.6961774826
0.088317,1.69509887695
0.092317,1.70399093628
0.096317,1.69740343094
0.100317,1.6943936348
0.104317,1.69429779053
0.108348,1.69356393814
0.112348,1.68681764603
0.116348,1.69186019897
0.12038,1.69064855576
0.12438,1.68776607513
0.128411,1.69484138489
0.132411,1.70401096344
0.136411,1.69707870483
0.140411,1.69395303726
0.144411,1.69412755966
0.148411,1.69437360764
0.152411,1.69432926178
0.156411,1.69420909882
0.160411,1.69424915314
0.164411,1.69416046143
0.168411,1.69591283798
0.172411,1.71135807037
0.176411,1.69897985458
0.180411,1.69406175613
0.184411,1.69434928894
0.188443,1.69523763657
0.192443,1.70390367508
0.196443,1.69696855545
0.200443,1.6941576004
0.204443,1.69422340393
0.208443,1.69416046143
0.212443,1.69416904449
0.216443,1.69429636002
0.220443,1.69412612915
0.224443,1.69414186478
0.228443,1.69423055649
0.232443,1.69441366196
0.236443,1.69427347183
0.240443,1.69420480728
0.244443,1.69417762756
0.248474,1.69359397888
0.252474,1.68681192398
0.256474,1.69225931168
0.260474,1.69412469864
0.264474,1.69425630569
0.268474,1.69419622421
0.272475,1.6942076683
0.276475,1.69419765472
0.280475,1.69430780411
0.284475,1.69424057007
0.288475,1.69408750534
0.292475,1.69419336319
0.296569,1.69108915329
0.3006,1.69574689865
0.3046,1.70201253891
0.308631,1.69535636902
0.312631,1.70413827896
0.316631,1.69674539566
0.320662,1.69009637833
0.324662,1.6883225441
0.328694,1.69323635101
0.332694,1.68652868271
0.336694,1.69260835648
0.340694,1.70423412323
0.344694,1.70766448975
0.348694,1.69640636444
0.352694,1.71151399612
0.356694,1.69795274734
0.360694,1.69429349899
0.364694,1.69425916672
0.368694,1.69408178329
0.372694,1.69421768188
0.376694,1.69416189194
0.380694,1.6941576004
0.384694,1.69424629211
0.388694,1.69431638718
0.392694,1.69437932968
0.396694,1.69430923462
0.400694,1.69418907166
0.404694,1.69431495667
0.408694,1.69426059723
0.412694,1.69445085526
0.416694,1.69429922104
0.420694,1.6942691803
0.424694,1.69421195984
0.428695,1.69443225861
0.432695,1.69436073303
0.436695,1.69418478012
0.440695,1.69416618347
0.444695,1.69427347183
0.448695,1.69443941116
0.452695,1.69423341751
0.456695,1.69417762756
0.460695,1.69423627853
0.464695,1.69427633286
0.468695,1.69429063797
0.472695,1.69406890869
0.476695,1.69405174255
0.480695,1.69435214996
0.484695,1.69429349899
0.488695,1.69425058365
0.492695,1.69409751892
0.496695,1.69415187836
0.500695,1.69432926178
0.504695,1.6944437027
0.508726,1.69325780869
0.512726,1.68653726578
0.516726,1.69262123108
0.520726,1.69423913956
0.524726,1.69437932968
0.528726,1.69453668594
0.532727,1.69443511963
0.536726,1.69426202774
0.540727,1.69406318665
0.544727,1.69429636002
0.548727,1.6941819191
0.552727,1.69416904449
0.556727,1.69423341751
0.560727,1.69443368912
0.564727,1.6942949295
0.568727,1.69449949265
0.572727,1.69432497025
0.576727,1.69415187836
0.580727,1.69421768188
0.584727,1.69427919388
0.588727,1.69420051575
0.592727,1.69429206848
0.596727,1.69441223145
0.600727,1.69443082809
0.604727,1.6942691803
0.608727,1.69441509247
0.612727,1.69418907166
0.616727,1.6941318512
0.620727,1.69421339035
0.624727,1.69443511963
0.628727,1.69432783127
0.632727,1.69417762756
0.636727,1.69438505173
0.640727,1.69434070587
0.644727,1.69427919388
0.648727,1.69428491592
0.652727,1.694419384
0.656728,1.69436216354
0.660759,1.7000541687
0.664759,1.70152902603
0.668759,1.69425773621
0.672759,1.69412755966
0.676759,1.69429349899
0.680759,1.69438076019
0.684759,1.69426345825
0.688759,1.69414043427
0.692759,1.69415044785
0.696759,1.69417476654
0.700759,1.69430494308
0.704759,1.69429922104
0.708759,1.6942820549
0.712759,1.69438362122
0.716759,1.69431066513
0.720759,1.69417476654
0.724759,1.6942448616
0.728759,1.6942691803
0.732759,1.69435787201
0.736759,1.69430780411
0.740759,1.69436359406
0.744759,1.69436788559
0.748759,1.6941576004
0.752759,1.6942820549
0.756759,1.69436502457
0.76076,1.69431638718
0.764759,1.69427061081
0.768791,1.69565534592
0.772791,1.70418262482
0.776791,1.69633769989
