TRFL #9003023718LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,17-Dec-2016 20:37:30,0                 
Time,Ampl
-1.250003e-005,1.48576
-1.249983e-005,1.48847
-1.249963e-005,1.48867
-1.249943e-005,1.48727
-1.249923e-005,1.4857
-1.249903e-005,1.4846
-1.249883e-005,1.4842
-1.249863e-005,1.48605
-1.249843e-005,1.48952
-1.249823e-005,1.49221
-1.249803e-005,1.49466
-1.249783e-005,1.49573
-1.249763e-005,1.49202
-1.249743e-005,1.48553
-1.249723e-005,1.48358
-1.249703e-005,1.48841
-1.249683e-005,1.49223
-1.249663e-005,1.49064
-1.249643e-005,1.49049
-1.249623e-005,1.49496
-1.249603e-005,1.49813
-1.249583e-005,1.49706
-1.249563e-005,1.49458
-1.249543e-005,1.49366
-1.249523e-005,1.49313
-1.249503e-005,1.49211
-1.249483e-005,1.49356
-1.249463e-005,1.49604
-1.249443e-005,1.49636
-1.249423e-005,1.49668
-1.249403e-005,1.49622
-1.249383e-005,1.4905
-1.249363e-005,1.48325
-1.249343e-005,1.48063
-1.249323e-005,1.48218
-1.249303e-005,1.48617
-1.249283e-005,1.48909
-1.249263e-005,1.48705
-1.249243e-005,1.48432
-1.249223e-005,1.48695
-1.249203e-005,1.49314
-1.249183e-005,1.49696
-1.249163e-005,1.49501
-1.249143e-005,1.49042
-1.249123e-005,1.49021
-1.249103e-005,1.49667
-1.249083e-005,1.50264
-1.249063e-005,1.50126
-1.249043e-005,1.49661
-1.249023e-005,1.49463
-1.249003e-005,1.4934
-1.248983e-005,1.49083
-1.248963e-005,1.49087
-1.248943e-005,1.49504
-1.248923e-005,1.49694
-1.248903e-005,1.49335
-1.248883e-005,1.49045
-1.248863e-005,1.49301
-1.248843e-005,1.49592
-1.248823e-005,1.49373
-1.248803e-005,1.48926
-1.248783e-005,1.48698
-1.248763e-005,1.48774
-1.248743e-005,1.49144
-1.248723e-005,1.49834
-1.248703e-005,1.50595
-1.248683e-005,1.50782
-1.248663e-005,1.50209
-1.248643e-005,1.49585
-1.248623e-005,1.49368
-1.248603e-005,1.49337
-1.248583e-005,1.49387
-1.248563e-005,1.49244
-1.248543e-005,1.48795
-1.248523e-005,1.48802
-1.248503e-005,1.49454
-1.248483e-005,1.49717
-1.248463e-005,1.49135
-1.248443e-005,1.48422
-1.248423e-005,1.48123
-1.248403e-005,1.48153
-1.248383e-005,1.48358
-1.248363e-005,1.48463
-1.248343e-005,1.48261
-1.248323e-005,1.48215
-1.248303e-005,1.48712
-1.248283e-005,1.49276
-1.248263e-005,1.49289
-1.248243e-005,1.48885
-1.248223e-005,1.48703
-1.248203e-005,1.48898
-1.248183e-005,1.48964
-1.248163e-005,1.48746
-1.248143e-005,1.48817
-1.248123e-005,1.4914
-1.248103e-005,1.49002
-1.248083e-005,1.48729
-1.248063e-005,1.48967
-1.248043e-005,1.49418
-1.248023e-005,1.49642
-1.248003e-005,1.49563
-1.247983e-005,1.49413
-1.247963e-005,1.49399
-1.247943e-005,1.49663
-1.247923e-005,1.50083
-1.247903e-005,1.50076
-1.247883e-005,1.49765
-1.247863e-005,1.49729
-1.247843e-005,1.49774
-1.247823e-005,1.49575
-1.247803e-005,1.4938
-1.247783e-005,1.49168
-1.247763e-005,1.48778
-1.247743e-005,1.48769
-1.247723e-005,1.49228
-1.247703e-005,1.49323
-1.247683e-005,1.48916
-1.247663e-005,1.48591
-1.247643e-005,1.48413
-1.247623e-005,1.48292
-1.247603e-005,1.4847
-1.247583e-005,1.48841
-1.247563e-005,1.49175
-1.247543e-005,1.49432
-1.247523e-005,1.49575
-1.247503e-005,1.49651
-1.247483e-005,1.49523
-1.247463e-005,1.49021
-1.247443e-005,1.48569
-1.247423e-005,1.48591
-1.247403e-005,1.48802
-1.247383e-005,1.48798
-1.247363e-005,1.48612
-1.247343e-005,1.48555
-1.247323e-005,1.48767
-1.247303e-005,1.49128
-1.247283e-005,1.49554
-1.247263e-005,1.49905
-1.247243e-005,1.49827
-1.247223e-005,1.49251
-1.247203e-005,1.48653
-1.247183e-005,1.48384
-1.247163e-005,1.48434
-1.247143e-005,1.48859
-1.247123e-005,1.49523
-1.247103e-005,1.49927
