TRFL #9002993168LECROYWR6100A,16918,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,18-Dec-2016 13:35:06,0                 
Time,Ampl
-1.25e-005,1.49322
-1.24998e-005,1.49231
-1.24996e-005,1.49002
-1.24994e-005,1.4896
-1.24992e-005,1.49216
-1.2499e-005,1.49395
-1.24988e-005,1.49389
-1.24986e-005,1.49439
-1.24984e-005,1.4941
-1.24982e-005,1.49136
-1.2498e-005,1.48836
-1.24978e-005,1.48885
-1.24976e-005,1.49357
-1.24974e-005,1.49574
-1.24972e-005,1.49043
-1.2497e-005,1.48413
-1.24968e-005,1.48396
-1.24966e-005,1.48794
-1.24964e-005,1.49136
-1.24962e-005,1.49245
-1.2496e-005,1.49088
-1.24958e-005,1.48788
-1.24956e-005,1.48662
-1.24954e-005,1.48833
-1.24952e-005,1.48928
-1.2495e-005,1.48649
-1.24948e-005,1.48414
-1.24946e-005,1.4871
-1.24944e-005,1.49217
-1.24942e-005,1.49358
-1.2494e-005,1.49204
-1.24938e-005,1.4917
-1.24936e-005,1.49274
-1.24934e-005,1.4929
-1.24932e-005,1.49257
-1.2493e-005,1.49406
-1.24928e-005,1.49798
-1.24926e-005,1.50014
-1.24924e-005,1.49787
-1.24922e-005,1.49642
-1.2492e-005,1.49763
-1.24918e-005,1.4977
-1.24916e-005,1.49804
-1.24914e-005,1.49927
-1.24912e-005,1.49766
-1.2491e-005,1.49476
-1.24908e-005,1.49384
-1.24906e-005,1.49371
-1.24904e-005,1.49309
-1.24902e-005,1.4918
-1.249e-005,1.49131
-1.24898e-005,1.49322
-1.24896e-005,1.49484
-1.24894e-005,1.49386
-1.24892e-005,1.49164
-1.2489e-005,1.49073
-1.24888e-005,1.49229
-1.24886e-005,1.49391
-1.24884e-005,1.49414
-1.24882e-005,1.49368
-1.2488e-005,1.49185
-1.24878e-005,1.48867
-1.24876e-005,1.48659
-1.24874e-005,1.48724
-1.24872e-005,1.48894
-1.2487e-005,1.48977
-1.24868e-005,1.49136
-1.24866e-005,1.49521
-1.24864e-005,1.49763
-1.24862e-005,1.49574
-1.2486e-005,1.49188
-1.24858e-005,1.48804
-1.24856e-005,1.48642
-1.24854e-005,1.4896
-1.24852e-005,1.49498
-1.2485e-005,1.4989
-1.24848e-005,1.50193
-1.24846e-005,1.50337
-1.24844e-005,1.50069
-1.24842e-005,1.49662
-1.2484e-005,1.49487
-1.24838e-005,1.49403
-1.24836e-005,1.49233
-1.24834e-005,1.49091
-1.24832e-005,1.49074
-1.2483e-005,1.49087
-1.24828e-005,1.49039
-1.24826e-005,1.49017
-1.24824e-005,1.49109
-1.24822e-005,1.49175
-1.2482e-005,1.49082
-1.24818e-005,1.49055
-1.24816e-005,1.49246
-1.24814e-005,1.49373
-1.24812e-005,1.49237
-1.2481e-005,1.48987
-1.24808e-005,1.48817
-1.24806e-005,1.48764
-1.24804e-005,1.48799
-1.24802e-005,1.48935
-1.248e-005,1.49185
-1.24798e-005,1.49468
-1.24796e-005,1.49588
-1.24794e-005,1.4948
-1.24792e-005,1.49408
-1.2479e-005,1.49618
-1.24788e-005,1.49795
-1.24786e-005,1.49531
-1.24784e-005,1.4911
-1.24782e-005,1.48984
-1.2478e-005,1.49114
-1.24778e-005,1.49245
-1.24776e-005,1.49266
-1.24774e-005,1.49202
-1.24772e-005,1.4915
-1.2477e-005,1.49183
-1.24768e-005,1.49184
-1.24766e-005,1.49116
-1.24764e-005,1.49176
-1.24762e-005,1.49303
-1.2476e-005,1.49268
-1.24758e-005,1.4913
-1.24756e-005,1.49071
-1.24754e-005,1.49046
-1.24752e-005,1.48918
-1.2475e-005,1.48799
-1.24748e-005,1.48804
-1.24746e-005,1.48872
-1.24744e-005,1.49081
-1.24742e-005,1.49401
-1.2474e-005,1.49492
-1.24738e-005,1.4936
-1.24736e-005,1.49399
-1.24734e-005,1.49546
-1.24732e-005,1.49442
-1.2473e-005,1.49245
-1.24728e-005,1.49383
-1.24726e-005,1.49908
-1.24724e-005,1.50224
-1.24722e-005,1.49764
-1.2472e-005,1.49098
-1.24718e-005,1.491
-1.24716e-005,1.49438
-1.24714e-005,1.49369
-1.24712e-005,1.49058
-1.2471e-005,1.49041
-1.24708e-005,1.49256
-1.24706e-005,1.49299
-1.24704e-005,1.49153
-1.24702e-005,1.49013
-1.247e-005,1.49018
-1.24698e-005,1.49312
-1.24696e-005,1.49652
-1.24694e-005,1.49718
-1.24692e-005,1.49571
-1.2469e-005,1.49398
-1.24688e-005,1.4934
-1.24686e-005,1.49241
-1.24684e-005,1.49032
-1.24682e-005,1.49049
-1.2468e-005,1.49346
-1.24678e-005,1.49654
-1.24676e-005,1.49789
-1.24674e-005,1.49705
-1.24672e-005,1.49555
-1.2467e-005,1.49484
-1.24668e-005,1.49402
-1.24666e-005,1.49341
-1.24664e-005,1.49455
-1.24662e-005,1.49461
-1.2466e-005,1.49173
-1.24658e-005,1.49048
-1.24656e-005,1.49274
-1.24654e-005,1.49442
-1.24652e-005,1.49224
-1.2465e-005,1.48794
-1.24648e-005,1.48622
-1.24646e-005,1.48821
-1.24644e-005,1.4902
-1.24642e-005,1.48984
-1.2464e-005,1.48905
-1.24638e-005,1.48952
-1.24636e-005,1.49105
-1.24634e-005,1.49302
-1.24632e-005,1.49316
-1.2463e-005,1.49199
-1.24628e-005,1.49351
-1.24626e-005,1.49691
-1.24624e-005,1.49914
-1.24622e-005,1.49953
-1.2462e-005,1.49842
-1.24618e-005,1.49687
-1.24616e-005,1.49485
-1.24614e-005,1.49222
-1.24612e-005,1.49091
-1.2461e-005,1.49244
-1.24608e-005,1.49582
-1.24606e-005,1.49775
-1.24604e-005,1.49505
-1.24602e-005,1.48916
-1.246e-005,1.48627
-1.24598e-005,1.4895
-1.24596e-005,1.49422
-1.24594e-005,1.49403
-1.24592e-005,1.4888
-1.2459e-005,1.48422
-1.24588e-005,1.4859
-1.24586e-005,1.49262
-1.24584e-005,1.49581
-1.24582e-005,1.49152
-1.2458e-005,1.48691
